output_area,All occupied household spaces,One person,Two people,Three people,Four people,Five people,Six people,Seven people,Eight or more people
S00109976,58,17,14,9,9,6,1,0,2
S00109977,47,19,20,5,1,1,1,0,0
S00109978,75,30,31,8,6,0,0,0,0
S00109979,56,25,20,8,3,0,0,0,0
S00109980,49,23,16,7,3,0,0,0,0
S00109981,38,24,9,2,2,1,0,0,0
S00109982,29,13,6,2,6,0,0,1,1
S00109983,44,21,15,6,2,0,0,0,0
S00109984,69,29,18,11,9,1,1,0,0
S00109985,77,46,17,6,6,2,0,0,0
S00109986,40,15,14,3,7,1,0,0,0
S00109987,53,35,8,5,4,1,0,0,0
S00109988,43,24,15,3,1,0,0,0,0
S00109989,64,47,11,5,0,0,0,1,0
S00109990,60,13,22,12,9,4,0,0,0
S00109991,47,16,17,8,3,3,0,0,0
S00109992,43,15,19,3,5,1,0,0,0
S00109993,33,5,14,4,9,1,0,0,0
S00109994,35,12,17,2,3,1,0,0,0
S00109995,49,32,14,3,0,0,0,0,0
S00109996,54,10,28,8,8,0,0,0,0
S00109997,34,16,13,3,1,0,1,0,0
S00109998,73,41,20,6,4,1,1,0,0
S00109999,35,20,5,6,4,0,0,0,0
S00110000,69,37,20,3,7,1,1,0,0
S00110001,48,24,17,5,1,1,0,0,0
S00110002,40,18,10,2,6,4,0,0,0
S00110003,61,29,22,4,3,3,0,0,0
S00110004,42,24,12,6,0,0,0,0,0
S00110005,36,8,8,5,4,10,1,0,0
S00110006,57,25,22,8,2,0,0,0,0
S00110007,54,17,22,7,6,2,0,0,0
S00110008,42,16,16,6,3,1,0,0,0
S00110009,38,21,9,5,2,1,0,0,0
S00110010,73,44,15,7,6,1,0,0,0
S00110011,74,38,17,12,7,0,0,0,0
S00110012,35,25,6,1,2,1,0,0,0
S00110013,38,28,8,2,0,0,0,0,0
S00110014,49,30,15,4,0,0,0,0,0
S00110015,72,16,25,14,12,3,2,0,0
S00110016,73,41,23,6,2,1,0,0,0
S00110017,62,9,30,7,11,4,1,0,0
S00110018,49,17,17,6,6,3,0,0,0
S00110019,41,14,16,5,5,1,0,0,0
S00110020,55,10,25,6,9,3,2,0,0
S00110021,33,11,15,3,3,0,1,0,0
S00110022,43,19,18,3,2,1,0,0,0
S00110023,50,13,23,9,5,0,0,0,0
S00110024,51,15,19,9,6,2,0,0,0
S00110025,45,17,21,5,2,0,0,0,0
S00110026,51,35,8,7,1,0,0,0,0
S00110027,47,25,15,6,1,0,0,0,0
S00110028,27,8,14,2,3,0,0,0,0
S00110029,59,19,23,8,5,3,1,0,0
S00110030,44,21,3,9,6,2,3,0,0
S00110031,39,27,7,3,2,0,0,0,0
S00110032,55,21,18,7,7,1,1,0,0
S00110033,62,30,19,5,5,3,0,0,0
S00110034,32,10,10,5,4,1,2,0,0
S00110035,24,5,7,9,3,0,0,0,0
S00110036,46,22,11,5,6,1,0,1,0
S00110037,50,21,19,6,4,0,0,0,0
S00110038,39,11,5,12,6,5,0,0,0
S00110039,52,32,10,3,3,1,1,1,1
S00110040,48,17,11,8,6,5,0,1,0
S00110041,44,10,16,3,7,4,2,2,0
S00110042,57,27,22,4,3,1,0,0,0
S00110043,56,28,18,8,2,0,0,0,0
S00110044,53,24,25,4,0,0,0,0,0
S00110045,41,10,23,3,3,2,0,0,0
S00110046,54,19,20,8,7,0,0,0,0
S00110047,45,37,7,1,0,0,0,0,0
S00110048,42,10,13,9,8,1,1,0,0
S00110049,52,12,24,5,10,1,0,0,0
S00110050,61,13,37,6,4,1,0,0,0
S00110051,74,26,29,11,5,3,0,0,0
S00110052,69,27,32,8,1,1,0,0,0
S00110053,47,31,8,6,2,0,0,0,0
S00110054,38,21,12,2,3,0,0,0,0
S00110055,55,33,16,2,4,0,0,0,0
S00110056,42,19,17,4,2,0,0,0,0
S00110057,65,35,22,6,1,1,0,0,0
S00110058,55,38,12,3,0,2,0,0,0
S00110059,76,29,29,10,6,2,0,0,0
S00110060,75,30,25,12,7,1,0,0,0
S00110061,77,30,27,10,6,2,2,0,0
S00110062,61,27,14,11,5,3,1,0,0
S00110063,52,19,10,6,6,11,0,0,0
S00110064,53,15,23,7,5,2,0,0,1
S00110065,44,12,22,5,4,1,0,0,0
S00110066,44,10,18,9,6,1,0,0,0
S00110067,51,19,15,7,10,0,0,0,0
S00110068,54,23,22,7,1,1,0,0,0
S00110069,81,60,17,4,0,0,0,0,0
S00110070,56,29,19,2,3,3,0,0,0
S00110071,77,39,23,5,10,0,0,0,0
S00110072,55,31,18,4,1,1,0,0,0
S00110073,73,27,29,9,8,0,0,0,0
S00110074,61,18,22,6,10,4,1,0,0
S00110075,73,43,17,9,2,2,0,0,0
S00110076,53,32,20,0,1,0,0,0,0
S00110077,55,21,23,8,3,0,0,0,0
S00110078,42,28,9,5,0,0,0,0,0
S00110079,37,26,4,3,3,1,0,0,0
S00110080,38,16,7,8,6,1,0,0,0
S00110081,31,11,7,11,1,1,0,0,0
S00110082,56,20,19,9,5,3,0,0,0
S00110083,51,8,15,12,8,6,1,1,0
S00110084,24,5,14,2,2,0,1,0,0
S00110085,44,19,10,9,5,1,0,0,0
S00110086,50,18,12,5,11,4,0,0,0
S00110087,32,9,13,6,2,1,0,0,1
S00110088,45,18,20,5,1,1,0,0,0
S00110089,46,16,13,10,6,1,0,0,0
S00110090,46,12,15,9,7,3,0,0,0
S00110091,54,19,13,6,7,7,1,0,1
S00110092,45,7,11,9,14,3,1,0,0
S00110093,38,13,9,7,8,1,0,0,0
S00110094,40,10,18,8,2,2,0,0,0
S00110095,51,18,19,4,6,1,3,0,0
S00110096,41,17,10,7,5,2,0,0,0
S00110097,39,12,17,4,4,1,1,0,0
S00110098,42,24,10,7,1,0,0,0,0
S00110099,48,23,14,6,5,0,0,0,0
S00110100,35,16,15,1,3,0,0,0,0
S00110101,47,23,13,3,6,2,0,0,0
S00110102,40,13,18,4,5,0,0,0,0
S00110103,60,35,15,5,4,1,0,0,0
S00110104,74,48,21,3,2,0,0,0,0
S00110105,23,8,8,4,0,0,3,0,0
S00110106,62,24,23,8,5,2,0,0,0
S00110107,72,37,22,9,2,2,0,0,0
S00110108,36,10,20,1,4,1,0,0,0
S00110109,70,30,30,6,4,0,0,0,0
S00110110,69,21,25,11,9,3,0,0,0
S00110111,59,22,16,8,9,4,0,0,0
S00110112,77,42,25,8,2,0,0,0,0
S00110113,77,20,34,15,7,1,0,0,0
S00110114,60,15,23,7,11,4,0,0,0
S00110115,63,17,33,9,2,0,2,0,0
S00110116,59,13,23,11,6,4,1,1,0
S00110117,63,6,26,14,11,4,2,0,0
S00110118,67,26,19,12,8,1,1,0,0
S00110119,58,28,20,6,4,0,0,0,0
S00110120,43,17,22,3,0,1,0,0,0
S00110121,65,20,25,6,10,3,1,0,0
S00110122,41,14,19,4,3,0,1,0,0
S00110123,54,16,29,8,1,0,0,0,0
S00110124,64,8,28,13,12,2,1,0,0
S00110125,40,8,20,6,6,0,0,0,0
S00110126,60,11,30,7,8,3,1,0,0
S00110127,41,17,12,6,3,3,0,0,0
S00110128,41,14,17,7,2,1,0,0,0
S00110129,75,18,20,13,13,5,5,1,0
S00110130,72,16,12,15,20,7,1,1,0
S00110131,42,10,18,5,4,5,0,0,0
S00110132,43,10,11,9,10,2,1,0,0
S00110133,71,12,28,15,11,4,1,0,0
S00110134,49,22,10,6,9,1,1,0,0
S00110135,44,10,16,10,6,2,0,0,0
S00110136,45,21,10,4,7,2,1,0,0
S00110137,44,14,17,5,5,3,0,0,0
S00110138,55,17,21,9,6,2,0,0,0
S00110139,44,14,16,8,3,3,0,0,0
S00110140,48,18,15,9,4,2,0,0,0
S00110141,65,31,13,9,6,5,1,0,0
S00110142,49,18,16,7,3,3,0,2,0
S00110143,29,3,7,10,7,1,1,0,0
S00110144,52,12,22,9,4,3,2,0,0
S00110145,73,22,29,10,7,2,2,0,1
S00110146,53,22,16,10,2,2,1,0,0
S00110147,63,22,21,11,8,1,0,0,0
S00110148,52,10,23,9,7,0,2,1,0
S00110149,76,31,30,8,7,0,0,0,0
S00110150,66,23,18,16,8,1,0,0,0
S00110151,53,17,18,6,10,2,0,0,0
S00110152,47,11,15,11,5,4,1,0,0
S00110153,43,20,13,5,3,2,0,0,0
S00110154,58,23,17,14,2,1,0,0,1
S00110155,48,17,20,1,9,1,0,0,0
S00110156,46,16,14,9,5,1,1,0,0
S00110157,38,10,17,4,3,3,1,0,0
S00110158,51,12,18,8,8,4,0,1,0
S00110159,74,24,26,8,9,4,2,0,1
S00110160,54,15,23,8,6,2,0,0,0
S00110161,49,9,23,9,6,1,1,0,0
S00110162,43,11,18,4,8,2,0,0,0
S00110163,47,14,19,8,6,0,0,0,0
S00110164,55,9,23,11,10,2,0,0,0
S00110165,52,10,21,14,6,1,0,0,0
S00110166,46,13,17,7,6,1,2,0,0
S00110167,70,12,37,12,8,1,0,0,0
S00110168,66,14,30,11,9,2,0,0,0
S00110169,57,13,22,7,13,2,0,0,0
S00110170,45,4,25,5,8,3,0,0,0
S00110171,42,9,17,4,5,6,1,0,0
S00110172,44,6,20,7,10,1,0,0,0
S00110173,61,12,24,11,10,2,2,0,0
S00110174,43,9,20,8,5,1,0,0,0
S00110175,55,9,26,12,6,1,1,0,0
S00110176,49,8,22,9,9,1,0,0,0
S00110177,45,7,17,11,7,2,1,0,0
S00110178,48,8,18,8,12,2,0,0,0
S00110179,44,15,16,8,4,1,0,0,0
S00110180,40,8,14,5,8,3,1,1,0
S00110181,51,13,20,8,7,3,0,0,0
S00110182,40,5,24,5,4,2,0,0,0
S00110183,43,8,17,9,7,1,1,0,0
S00110184,54,9,19,13,6,4,0,2,1
S00110185,73,17,30,14,12,0,0,0,0
S00110186,41,5,17,7,11,1,0,0,0
S00110187,43,7,25,7,4,0,0,0,0
S00110188,49,18,21,6,3,1,0,0,0
S00110189,47,6,23,12,4,2,0,0,0
S00110190,77,25,26,14,9,2,1,0,0
S00110191,41,17,10,8,6,0,0,0,0
S00110192,37,13,11,10,2,1,0,0,0
S00110193,64,31,18,10,3,1,1,0,0
S00110194,51,20,18,8,2,3,0,0,0
S00110195,46,20,19,6,0,1,0,0,0
S00110196,38,13,14,6,5,0,0,0,0
S00110197,59,28,18,7,4,2,0,0,0
S00110198,52,21,23,3,5,0,0,0,0
S00110199,35,16,11,5,3,0,0,0,0
S00110200,47,34,7,4,1,1,0,0,0
S00110201,48,16,20,7,4,0,0,0,1
S00110202,55,13,19,11,9,3,0,0,0
S00110203,48,12,18,6,10,2,0,0,0
S00110204,61,19,20,15,5,1,1,0,0
S00110205,68,18,26,19,4,1,0,0,0
S00110206,63,19,20,10,12,2,0,0,0
S00110207,59,17,30,5,5,1,1,0,0
S00110208,73,13,35,14,8,2,1,0,0
S00110209,72,22,29,10,9,2,0,0,0
S00110210,45,4,28,5,4,4,0,0,0
S00110211,49,9,24,9,7,0,0,0,0
S00110212,44,13,15,9,7,0,0,0,0
S00110213,41,10,17,9,3,1,1,0,0
S00110214,58,7,28,14,8,0,1,0,0
S00110215,38,15,11,6,5,0,1,0,0
S00110216,59,9,26,4,15,3,1,1,0
S00110217,47,14,19,7,4,0,3,0,0
S00110218,42,22,12,4,3,0,0,1,0
S00110219,41,14,15,3,7,2,0,0,0
S00110220,70,22,34,8,3,2,1,0,0
S00110221,59,19,23,8,6,3,0,0,0
S00110222,68,22,27,8,7,3,1,0,0
S00110223,59,18,24,4,10,3,0,0,0
S00110224,44,17,17,6,4,0,0,0,0
S00110225,55,20,23,2,7,2,1,0,0
S00110226,55,20,22,8,2,2,1,0,0
S00110227,47,17,18,4,3,3,0,2,0
S00110228,40,11,15,9,3,2,0,0,0
S00110229,47,16,20,7,2,2,0,0,0
S00110230,61,23,12,16,8,2,0,0,0
S00110231,49,15,19,8,2,3,1,1,0
S00110232,63,21,25,6,11,0,0,0,0
S00110233,42,15,22,2,2,1,0,0,0
S00110234,46,22,11,6,3,4,0,0,0
S00110235,47,20,16,5,6,0,0,0,0
S00110236,45,10,15,10,9,1,0,0,0
S00110237,37,7,20,6,3,1,0,0,0
S00110238,68,13,25,12,10,5,2,1,0
S00110239,55,20,17,13,4,1,0,0,0
S00110240,33,12,15,4,1,1,0,0,0
S00110241,41,25,13,1,2,0,0,0,0
S00110242,54,16,14,13,7,3,0,0,1
S00110243,52,7,17,14,9,5,0,0,0
S00110244,42,8,20,5,9,0,0,0,0
S00110245,95,17,40,14,18,5,1,0,0
S00110246,38,11,18,4,2,3,0,0,0
S00110247,68,18,24,11,9,5,0,1,0
S00110248,74,14,38,11,10,1,0,0,0
S00110249,53,20,21,8,3,1,0,0,0
S00110250,43,26,15,2,0,0,0,0,0
S00110251,71,21,22,15,9,2,2,0,0
S00110252,60,35,17,5,2,1,0,0,0
S00110253,39,11,16,6,3,3,0,0,0
S00110254,51,11,19,6,9,5,1,0,0
S00110255,60,19,21,13,4,3,0,0,0
S00110256,69,9,28,16,9,4,1,2,0
S00110257,51,12,15,9,11,3,1,0,0
S00110258,39,12,12,7,3,4,1,0,0
S00110259,39,13,9,8,7,1,1,0,0
S00110260,40,11,16,6,5,2,0,0,0
S00110261,63,20,29,8,4,2,0,0,0
S00110262,40,10,6,10,9,3,2,0,0
S00110263,68,27,28,11,1,1,0,0,0
S00110264,70,43,20,6,1,0,0,0,0
S00110265,55,27,17,6,4,0,1,0,0
S00110266,57,22,18,10,4,2,0,1,0
S00110267,70,38,18,8,4,2,0,0,0
S00110268,47,16,21,7,2,1,0,0,0
S00110269,39,23,6,5,3,0,2,0,0
S00110270,65,18,33,9,4,1,0,0,0
S00110271,49,9,22,10,7,1,0,0,0
S00110272,50,25,16,7,2,0,0,0,0
S00110273,73,26,33,11,2,1,0,0,0
S00110274,50,22,19,5,2,1,1,0,0
S00110275,30,14,3,11,0,2,0,0,0
S00110276,73,18,24,15,10,6,0,0,0
S00110277,46,10,11,10,10,2,2,1,0
S00110278,59,22,25,5,5,1,0,1,0
S00110279,50,29,11,7,2,0,1,0,0
S00110280,37,11,10,7,5,3,1,0,0
S00110281,48,15,22,6,3,2,0,0,0
S00110282,32,11,11,6,3,1,0,0,0
S00110283,50,12,21,11,5,0,1,0,0
S00110284,56,22,25,6,3,0,0,0,0
S00110285,45,13,23,4,5,0,0,0,0
S00110286,57,19,20,10,6,1,1,0,0
S00110287,49,18,20,6,3,1,1,0,0
S00110288,62,4,21,19,12,6,0,0,0
S00110289,77,27,24,13,5,5,3,0,0
S00110290,53,13,24,7,7,2,0,0,0
S00110291,60,23,18,12,7,0,0,0,0
S00110292,58,13,23,10,6,4,1,1,0
S00110293,64,15,25,11,8,4,1,0,0
S00110294,67,28,22,9,6,2,0,0,0
S00110295,66,34,15,6,5,6,0,0,0
S00110296,54,15,17,16,5,1,0,0,0
S00110297,41,12,12,9,6,2,0,0,0
S00110298,64,15,20,11,13,3,2,0,0
S00110299,67,25,23,10,8,1,0,0,0
S00110300,62,10,27,17,7,1,0,0,0
S00110301,67,31,24,8,3,1,0,0,0
S00110302,64,23,27,8,6,0,0,0,0
S00110303,49,17,19,10,2,1,0,0,0
S00110304,47,13,20,8,5,1,0,0,0
S00110305,55,31,14,7,3,0,0,0,0
S00110306,74,30,26,10,5,2,1,0,0
S00110307,42,13,19,4,5,1,0,0,0
S00110308,58,16,17,11,12,2,0,0,0
S00110309,47,10,14,10,10,2,1,0,0
S00110310,48,23,15,7,1,1,0,0,1
S00110311,43,25,13,4,0,1,0,0,0
S00110312,44,5,13,13,8,4,1,0,0
S00110313,67,20,24,11,11,1,0,0,0
S00110314,74,26,28,12,7,0,1,0,0
S00110315,37,10,17,9,1,0,0,0,0
S00110316,64,21,20,14,3,3,3,0,0
S00110317,74,38,18,13,2,2,1,0,0
S00110318,61,18,30,8,2,2,0,0,1
S00110319,51,23,17,7,2,2,0,0,0
S00110320,68,17,17,21,8,5,0,0,0
S00110321,41,15,9,10,6,1,0,0,0
S00110322,50,19,17,9,4,1,0,0,0
S00110323,59,17,28,7,4,1,1,1,0
S00110324,58,13,22,11,11,0,1,0,0
S00110325,53,14,23,7,7,2,0,0,0
S00110326,66,28,25,8,4,1,0,0,0
S00110327,59,24,23,8,4,0,0,0,0
S00110328,26,10,11,0,2,3,0,0,0
S00110329,38,25,6,4,2,1,0,0,0
S00110330,51,14,17,10,7,3,0,0,0
S00110331,74,15,19,19,12,8,1,0,0
S00110332,51,9,21,13,6,2,0,0,0
S00110333,56,20,23,5,4,3,0,1,0
S00110334,44,14,19,8,2,1,0,0,0
S00110335,41,15,15,7,2,2,0,0,0
S00110336,72,18,23,16,11,3,1,0,0
S00110337,61,23,18,8,7,2,2,1,0
S00110338,50,10,15,9,12,1,1,1,1
S00110339,43,11,18,5,6,2,1,0,0
S00110340,45,12,13,8,7,3,1,0,1
S00110341,61,21,19,12,7,2,0,0,0
S00110342,33,6,13,5,4,1,4,0,0
S00110343,36,11,8,7,9,1,0,0,0
S00110344,71,32,22,11,5,1,0,0,0
S00110345,64,18,20,13,8,4,1,0,0
S00110346,68,20,23,9,8,6,1,1,0
S00110347,50,25,15,5,4,0,1,0,0
S00110348,75,26,25,13,6,4,0,1,0
S00110349,52,15,15,10,10,2,0,0,0
S00110350,28,8,14,3,3,0,0,0,0
S00110351,56,15,14,14,6,6,1,0,0
S00110352,46,6,14,11,7,5,3,0,0
S00110353,31,7,9,7,4,2,1,1,0
S00110354,44,28,15,1,0,0,0,0,0
S00110355,49,21,14,8,5,1,0,0,0
S00110356,65,21,28,9,4,2,1,0,0
S00110357,61,26,21,11,3,0,0,0,0
S00110358,53,15,23,7,4,3,1,0,0
S00110359,60,20,29,5,5,1,0,0,0
S00110360,49,20,17,9,1,2,0,0,0
S00110361,72,35,20,11,4,2,0,0,0
S00110362,49,31,13,3,2,0,0,0,0
S00110363,56,34,8,6,3,5,0,0,0
S00110364,46,12,20,8,5,0,1,0,0
S00110365,61,23,19,9,10,0,0,0,0
S00110366,43,21,9,6,2,4,1,0,0
S00110367,46,21,13,6,4,2,0,0,0
S00110368,41,10,20,6,3,2,0,0,0
S00110369,43,20,21,0,2,0,0,0,0
S00110370,43,17,24,1,1,0,0,0,0
S00110371,53,21,21,5,4,0,2,0,0
S00110372,71,27,24,10,7,1,1,1,0
S00110373,31,9,13,7,2,0,0,0,0
S00110374,55,25,21,7,2,0,0,0,0
S00110375,43,9,26,4,2,1,0,1,0
S00110376,36,10,18,4,4,0,0,0,0
S00110377,38,12,12,8,3,3,0,0,0
S00110378,50,19,19,5,5,1,1,0,0
S00110379,60,24,23,7,5,1,0,0,0
S00110380,53,21,19,3,8,2,0,0,0
S00110381,67,19,29,7,7,5,0,0,0
S00110382,50,20,17,6,6,1,0,0,0
S00110383,36,9,15,8,2,1,1,0,0
S00110384,45,16,19,4,2,3,1,0,0
S00110385,51,10,20,10,8,2,1,0,0
S00110386,49,11,17,11,8,2,0,0,0
S00110387,43,11,20,6,3,2,0,1,0
S00110388,43,11,15,9,8,0,0,0,0
S00110389,41,16,15,6,2,2,0,0,0
S00110390,68,26,26,11,4,1,0,0,0
S00110391,39,10,21,2,3,2,1,0,0
S00110392,57,22,16,8,8,1,2,0,0
S00110393,45,8,14,13,7,3,0,0,0
S00110394,60,16,23,13,7,1,0,0,0
S00110395,63,16,24,11,8,3,0,1,0
S00110396,68,36,15,11,3,3,0,0,0
S00110397,35,13,12,6,2,2,0,0,0
S00110398,64,45,7,6,5,1,0,0,0
S00110399,68,30,24,6,6,1,1,0,0
S00110400,37,12,17,3,1,2,2,0,0
S00110401,53,30,15,4,2,0,1,1,0
S00110402,63,39,16,3,3,1,0,1,0
S00110403,24,8,6,6,3,0,0,0,1
S00110404,65,41,11,9,3,1,0,0,0
S00110405,43,22,12,3,6,0,0,0,0
S00110406,51,19,22,4,4,2,0,0,0
S00110407,37,20,12,4,0,1,0,0,0
S00110408,74,12,40,11,8,1,1,0,1
S00110409,57,23,21,8,4,1,0,0,0
S00110410,68,22,24,16,4,2,0,0,0
S00110411,41,14,20,4,2,1,0,0,0
S00110412,38,14,9,7,7,1,0,0,0
S00110413,43,19,15,7,1,1,0,0,0
S00110414,39,14,16,6,3,0,0,0,0
S00110415,53,17,19,8,5,4,0,0,0
S00110416,38,12,15,7,2,2,0,0,0
S00110417,51,15,19,10,7,0,0,0,0
S00110418,50,20,17,8,3,1,1,0,0
S00110419,42,14,17,8,3,0,0,0,0
S00110420,50,21,21,5,2,1,0,0,0
S00110421,40,9,19,5,4,2,1,0,0
S00110422,43,7,13,10,5,5,1,2,0
S00110423,38,12,15,5,5,1,0,0,0
S00110424,48,18,18,8,4,0,0,0,0
S00110425,60,26,16,9,5,2,1,1,0
S00110426,51,14,14,12,6,3,2,0,0
S00110427,44,17,10,9,5,2,0,1,0
S00110428,44,8,15,10,9,2,0,0,0
S00110429,47,18,18,4,5,2,0,0,0
S00110430,48,18,20,7,2,1,0,0,0
S00110431,65,28,21,11,5,0,0,0,0
S00110432,51,33,10,5,3,0,0,0,0
S00110433,47,16,16,10,5,0,0,0,0
S00110434,59,30,14,9,6,0,0,0,0
S00110435,40,10,18,7,3,2,0,0,0
S00110436,53,14,29,7,2,1,0,0,0
S00110437,63,25,25,7,6,0,0,0,0
S00110438,67,6,24,16,14,6,0,0,1
S00110439,40,9,7,14,7,1,2,0,0
S00110440,53,11,19,13,6,4,0,0,0
S00110441,43,8,19,8,7,1,0,0,0
S00110442,40,7,10,14,6,3,0,0,0
S00110443,58,14,20,12,5,7,0,0,0
S00110444,45,20,15,4,4,1,1,0,0
S00110445,58,12,21,10,10,3,2,0,0
S00110446,49,17,12,12,8,0,0,0,0
S00110447,41,4,18,9,7,2,0,1,0
S00110448,67,18,19,18,10,2,0,0,0
S00110449,73,19,22,16,12,4,0,0,0
S00110450,69,28,25,12,3,1,0,0,0
S00110451,62,21,19,11,9,2,0,0,0
S00110452,54,15,16,10,10,1,2,0,0
S00110453,49,20,12,9,5,3,0,0,0
S00110454,54,11,16,11,6,3,2,3,2
S00110455,63,15,13,21,11,2,0,1,0
S00110456,74,18,24,17,10,4,1,0,0
S00110457,62,12,25,12,11,2,0,0,0
S00110458,39,11,8,9,5,0,5,0,1
S00110459,52,17,15,12,4,4,0,0,0
S00110460,53,16,17,9,7,3,1,0,0
S00110461,40,14,14,4,5,1,2,0,0
S00110462,44,14,14,6,9,0,1,0,0
S00110463,52,22,18,7,3,1,1,0,0
S00110464,36,9,19,1,4,3,0,0,0
S00110465,46,19,20,4,2,1,0,0,0
S00110466,56,36,14,4,2,0,0,0,0
S00110467,71,22,23,12,10,3,1,0,0
S00110468,58,19,20,13,6,0,0,0,0
S00110469,46,13,17,11,5,0,0,0,0
S00110470,67,19,35,9,4,0,0,0,0
S00110471,56,28,16,6,4,2,0,0,0
S00110472,68,32,22,10,4,0,0,0,0
S00110473,62,31,22,7,1,1,0,0,0
S00110474,38,15,17,1,2,2,1,0,0
S00110475,52,31,14,3,2,1,0,1,0
S00110476,69,28,26,8,3,3,0,0,1
S00110477,77,58,18,1,0,0,0,0,0
S00110478,52,13,20,15,4,0,0,0,0
S00110479,38,16,14,2,4,1,1,0,0
S00110480,76,40,18,7,9,2,0,0,0
S00110481,65,26,21,9,5,1,2,1,0
S00110482,54,12,25,12,5,0,0,0,0
S00110483,61,25,15,14,4,3,0,0,0
S00110484,52,32,15,4,0,0,1,0,0
S00110485,47,15,19,8,5,0,0,0,0
S00110486,42,8,19,5,6,2,2,0,0
S00110487,53,21,18,5,8,1,0,0,0
S00110488,37,12,11,9,4,1,0,0,0
S00110489,40,5,21,5,7,1,1,0,0
S00110490,42,30,5,3,4,0,0,0,0
S00110491,47,23,16,5,3,0,0,0,0
S00110492,42,29,6,5,0,2,0,0,0
S00110493,68,30,25,7,5,0,1,0,0
S00110494,67,37,21,4,5,0,0,0,0
S00110495,58,19,29,5,2,3,0,0,0
S00110496,36,23,8,3,1,1,0,0,0
S00110497,40,25,8,6,0,1,0,0,0
S00110498,67,39,18,7,2,1,0,0,0
S00110499,45,23,12,7,3,0,0,0,0
S00110500,55,16,24,8,6,1,0,0,0
S00110501,32,12,13,5,0,2,0,0,0
S00110502,43,18,18,6,0,0,1,0,0
S00110503,53,19,12,4,8,6,2,0,2
S00110504,66,16,24,15,5,2,4,0,0
S00110505,56,32,12,10,1,0,0,1,0
S00110506,39,11,11,6,6,4,1,0,0
S00110507,69,29,32,3,3,2,0,0,0
S00110508,49,18,16,5,2,8,0,0,0
S00110509,57,20,23,11,2,0,1,0,0
S00110510,60,32,21,5,2,0,0,0,0
S00110511,62,28,26,5,3,0,0,0,0
S00110512,45,17,19,4,3,2,0,0,0
S00110513,72,14,28,13,15,2,0,0,0
S00110514,63,21,20,16,6,0,0,0,0
S00110515,48,16,15,9,6,1,0,0,1
S00110516,58,14,22,16,3,2,1,0,0
S00110517,38,12,16,4,6,0,0,0,0
S00110518,65,20,12,16,11,5,1,0,0
S00110519,35,12,13,4,3,2,1,0,0
S00110520,77,20,24,19,12,1,0,1,0
S00110521,63,22,22,10,7,2,0,0,0
S00110522,44,14,18,8,3,1,0,0,0
S00110523,59,32,14,5,5,0,2,0,1
S00110524,39,14,13,6,6,0,0,0,0
S00110525,43,11,20,5,6,1,0,0,0
S00110526,42,28,12,1,1,0,0,0,0
S00110527,53,13,16,11,11,2,0,0,0
S00110528,36,25,6,2,1,2,0,0,0
S00110529,55,31,16,6,2,0,0,0,0
S00110530,43,11,21,4,6,1,0,0,0
S00110531,43,14,14,10,5,0,0,0,0
S00110532,48,24,17,5,2,0,0,0,0
S00110533,38,15,8,6,7,2,0,0,0
S00110534,63,41,16,4,2,0,0,0,0
S00110535,43,14,19,5,4,1,0,0,0
S00110536,53,26,15,9,1,2,0,0,0
S00110537,79,51,22,6,0,0,0,0,0
S00110538,57,30,18,5,2,0,2,0,0
S00110539,58,27,23,8,0,0,0,0,0
S00110540,51,25,17,6,2,1,0,0,0
S00110541,41,25,12,4,0,0,0,0,0
S00110542,45,24,13,7,1,0,0,0,0
S00110543,59,41,14,4,0,0,0,0,0
S00110544,35,20,10,3,2,0,0,0,0
S00110545,41,16,14,4,2,5,0,0,0
S00110546,40,14,18,4,3,1,0,0,0
S00110547,42,12,15,10,4,1,0,0,0
S00110548,46,13,20,8,2,2,1,0,0
S00110549,38,5,18,5,6,3,0,1,0
S00110550,69,24,27,9,8,0,0,1,0
S00110551,45,22,14,4,2,3,0,0,0
S00110552,33,12,11,4,4,1,1,0,0
S00110553,49,44,3,2,0,0,0,0,0
S00110554,77,52,15,6,4,0,0,0,0
S00110555,38,4,19,9,3,3,0,0,0
S00110556,59,25,13,15,4,2,0,0,0
S00110557,42,17,17,5,0,3,0,0,0
S00110558,41,14,10,12,2,3,0,0,0
S00110559,53,27,15,9,2,0,0,0,0
S00110560,53,20,17,6,9,1,0,0,0
S00110561,74,16,39,8,7,4,0,0,0
S00110562,46,15,24,3,3,1,0,0,0
S00110563,44,11,18,8,5,2,0,0,0
S00110564,42,20,13,5,3,1,0,0,0
S00110565,44,14,15,6,3,5,0,1,0
S00110566,52,22,17,6,6,1,0,0,0
S00110567,71,36,17,13,4,1,0,0,0
S00110568,68,24,21,11,10,2,0,0,0
S00110569,45,17,13,11,1,2,1,0,0
S00110570,46,5,19,12,6,3,1,0,0
S00110571,42,9,17,9,7,0,0,0,0
S00110572,71,14,29,15,9,1,1,0,2
S00110573,58,10,22,9,13,4,0,0,0
S00110574,52,8,23,11,8,2,0,0,0
S00110575,61,37,15,4,5,0,0,0,0
S00110576,55,17,17,13,6,2,0,0,0
S00110577,50,23,11,9,5,2,0,0,0
S00110578,61,13,19,13,13,3,0,0,0
S00110579,56,17,16,9,10,3,1,0,0
S00110580,58,9,26,10,5,4,3,1,0
S00110581,67,16,29,13,5,3,0,1,0
